feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label1
17.48087953727312,12.522109129283267,20.08769077096781,15.93938719181744,22.377404503177665,22.271055589730317,32.29154336887086,6.3478057468537035,15.091691468237393,84.96587381931782,0.0
16.37053329301241,29.196245960708644,37.98146194095915,2.0908211435931148,4.358524600955699,48.57572625964499,18.485690609522244,14.747059070658146,10.057448881580978,81.53266791298944,1.0
6.9462285196630225,25.076055627853354,30.701029266287687,53.91085172269906,20.860888287668995,32.49882446239749,36.77114878265884,36.94379415642331,10.60671103644705,45.84179726291006,1.0
8.999645195085916,8.824127675274529,30.010566209073524,37.43744273980668,14.476913907966463,23.97719801627038,16.03389545689551,15.530266411590384,20.761544591760664,32.655199105821914,0.0
5.3191748823648926,23.929555481436747,10.681487996732066,5.662024844487839,10.112808637277244,59.32855037808274,0.6166337535518601,26.662945183087455,22.575800707356652,47.73646901023816,0.0
11.159551296070866,6.810781865329068,14.42730897518286,23.563874251513838,13.909384201936293,21.719569686286754,35.61472452096915,7.676686273482275,3.48795465977092,0.06780397513576482,0.0
16.331851723133894,39.778667662120164,22.13542456019044,66.45658738758974,3.2194141097173463,31.67337398237356,9.870813371040356,26.675045552067175,20.12703704985299,32.494840072368106,1.0
9.665641607630693,8.733240345884857,3.689017834211996,64.3794447512725,6.409298604188071,23.635214856347528,47.20696196274723,23.102016582777875,20.47939180467539,14.915857788147559,0.0
6.202777232947779,13.81120966601613,12.32343142857286,18.477159523649636,8.917526164510011,7.222978166827557,38.765044894466655,16.27954216983583,8.481078936247991,2.7646362373359974,0.0
24.41646720394661,0.4864215359696566,43.60216832738064,10.469204072935058,13.669826346098429,13.685488772526613,18.784770438540924,37.15826654995756,13.783768376101433,13.871256566591425,0.0
11.636993380806382,36.4503566991926,18.910606862698703,42.33223309125285,5.180811953345462,16.347821233530063,30.153716962665776,20.77800511871546,14.580149362327846,75.5361067271174,1.0
15.159030841183665,37.23203621696916,10.372970751659933,72.5058790843545,6.129078755809691,53.24647686303003,49.26773305059185,25.572610246708493,15.726982585946473,81.18479354551047,1.0
14.212995076767042,31.441262249742955,27.824652723608626,49.89773799382791,18.192811959046963,58.39118518963914,48.28309536944826,6.414191118839921,15.63868107296725,9.77610911587111,1.0
4.209011437969636,15.185625767468768,20.28947560430438,54.8285048218186,11.975558808154428,28.76549571662808,55.893882129976866,8.890420647214881,8.509669895022036,97.55596812098395,1.0
0.17620901278405993,7.44607665792558,39.49355859757882,1.9990052960636218,19.260438278099883,9.761503683588085,54.19490608281787,6.54163192081022,22.194162907568494,83.56636124380844,0.0
16.412062584246655,7.562725121489454,48.49387067968543,13.117300586503847,17.644784623241286,58.86234586627673,46.6350299605111,3.9651168146928715,0.8323919883276042,29.00330110619172,0.0
20.24795449545936,13.034306197212056,26.158753944264397,32.02104096910258,1.019272678890588,11.5177437859201,39.19722724741773,37.90729002180281,19.711974433918954,61.28287068607361,1.0
22.780647693162013,1.6590566357926126,39.239636699510335,60.206016534707345,18.633281830785403,20.734670260390928,4.374727350430183,36.65976514559569,8.83129808802549,32.21098336547487,0.0
21.25652189609004,29.21593222908838,10.677005421291078,36.18895650709807,4.43349094049953,2.33927215667603,58.680804814689566,25.10596080182761,20.69955719301374,70.22419539822138,1.0
17.64684752946403,24.035442388181576,49.237969653944226,68.11123812614622,21.624707723071893,32.25863200374966,32.76388931931174,8.582850530511127,15.376516390980244,32.46588003552519,1.0
15.057290554990303,4.616832939229342,37.945184037074455,22.979637693710814,17.254720664401884,48.305954457897045,53.588550381104234,32.23015736844778,22.304779901923926,11.596497218274326,1.0
1.088830732079745,29.391501927803912,44.80088879537835,32.58851099787284,6.243975910442943,55.61166480045269,3.876372178935135,7.929939820371361,5.750924091200842,33.77211413642901,0.0
21.394488203140803,30.788730645862927,13.185054639790053,15.696101756517432,6.133242575270794,10.724885887223719,10.6894822822515,37.71624041078924,1.9575939258805102,1.3145183326776224,0.0
19.24851099975582,25.782675350537794,4.2197513942329286,29.558067430816376,17.535349018921274,19.14982473695795,6.384074367131821,31.19657013328931,10.656817252692287,67.38241546798162,0.0
20.20354697224427,13.403404231655717,36.62626207476785,5.46921893673336,10.927203064165738,50.96117569123421,25.425146393894526,1.880118952045882,8.021991569906966,97.21417439483696,1.0
8.130233450063766,13.378266804013057,41.95284228871486,19.814917364518745,9.277983549585164,46.780318572140715,60.06839348012809,0.4072234436704433,19.628573385976892,37.78926545521822,1.0
18.26389164712682,31.012905432272316,25.71745473954712,35.41314496742218,12.94236903530104,47.98829480142145,35.4296001498604,16.300479655533632,22.485750326417534,43.36892308524612,1.0
13.311164974756258,33.1855406272483,20.905636426698987,21.400459196169766,5.043321804003279,17.817707788571152,61.47610969507837,0.7838193245526206,3.272813159667969,68.58129597200602,0.0
11.375883516998089,38.180370030751675,30.32418323074894,27.095814218435176,12.505929603975218,26.197471121851798,47.694814991119685,30.901044398788187,22.809098810458263,80.79556976809836,1.0
5.408431025620004,14.492532508413497,37.29199815589964,50.140392595412976,19.105305909161196,31.65213811948233,50.80869451821764,15.82274293827255,18.845913175989327,34.85819969646623,1.0
16.781874902049324,17.48608741107383,11.745942802470019,22.018981477346603,17.08309854510887,41.42269764531578,52.448747272095,3.6054600451036998,18.59585838885408,49.254485457521426,1.0
6.8105629174901265,38.55251338118691,2.937374709436368,4.17124675816585,22.953022491313156,27.7459733879472,25.484976016056336,37.62198951765845,2.9825825532728305,50.06870536506209,0.0
1.2505070008356018,31.887025268435096,28.64066540238413,5.202350978150468,7.928644065627945,46.43315891869892,19.231032259261234,33.87834587736408,18.699229689430428,32.84921770829481,0.0
13.722921321645117,40.13148368276377,11.901801343902427,21.680586656505284,0.10312155929879158,8.295370117488869,29.85790037847514,23.75043757830905,1.6431637671988952,51.88743666999811,0.0
11.393499000327397,36.54908872555277,29.155478842985815,65.8880744037276,22.622975696901566,14.0991061636353,27.36021239063968,34.67049885951514,22.249781229080504,30.886140345996573,1.0
9.264708628360058,21.685638040976006,43.38794826525605,9.43673806804275,10.531602020883197,28.683453482368567,39.81874128940134,16.110889240042606,22.024183740349358,46.14457736363347,0.0
12.6693601875786,4.2250913062705795,40.91046785079818,30.624685786139917,22.454554260242606,12.60283187403665,4.089690796652491,31.08719786630402,18.405586775186162,40.87131711447157,0.0
20.7060787776483,29.149755229881812,2.5608935424673316,14.011638347701556,15.815551470174908,57.298744798608496,30.41385907303444,10.727291759089473,2.88941692171696,56.771149591886754,0.0
15.293047929555003,23.463570984776947,41.23469327649416,29.172946822386905,19.712179388971084,13.783388419496639,50.09488761218463,0.4920370341760337,20.680790833610804,60.16778806690979,1.0
20.834034425178636,13.26406563140252,27.58245973620257,16.203073917736752,17.667368568635528,44.108049030130815,60.6140439453611,2.9412032892730338,10.22651554212176,51.0068344608016,1.0
20.655589886312267,10.504083270987971,18.55819537928372,62.10041204699982,12.3903444261691,29.05338057163835,13.92327993509282,4.393660610377437,18.98033473784742,93.20199978456687,1.0
12.81007938848477,20.924670763904892,7.081075522336898,55.49314820457837,19.083029308606413,44.59122412373855,19.53666212834487,10.539775279279844,19.537650988148076,91.39083017467364,1.0
23.6027069663494,16.45710928534877,47.26629772879207,44.70048402787344,9.118807937324092,45.34446257318956,0.8464418220872016,3.8804314505643536,8.910480752746794,72.07380922328885,1.0
11.818905888582124,15.551997693926593,11.734276565120345,38.68894965946244,17.00269346314565,24.108836932326668,1.8358771192925116,23.730540172773317,0.24819136989516427,55.01858449712289,0.0
4.127674515597058,35.3730902758113,1.3634712600954195,31.510537392623743,17.778713597747604,27.482693170606836,51.813246675407534,36.0441974931865,14.083458590510082,97.5245587203233,1.0
17.077857866350705,4.860826463669998,17.128588621705248,61.15856078574837,6.08572151290007,32.10672770849007,3.999826413547933,15.863894671680114,21.6302250784086,53.09434028282068,0.0
11.594898915456895,25.527694417113683,32.455843159589,56.783048329154965,15.562682599876542,52.89461986454825,5.966433161013501,0.22538920388893116,2.0241184272967154,67.79831982799847,1.0
4.028792977757195,22.168195972408682,23.526045099231656,40.744262668755425,6.8696484229529755,3.7485889992745496,6.302276788721132,18.26975754487884,16.950715471848405,98.86993542100707,0.0
23.21398484085436,28.440312073453676,19.062351885756033,12.233875280073667,10.89057545040699,56.62072800794235,39.962770794577,16.17053031158217,21.43548532818919,10.922462327780547,0.0
16.025679908706,18.914344789654148,39.05912499268488,31.96146344555076,23.615746826512254,53.434367831469224,52.55565667003309,31.133116519500785,10.884285953466334,44.31854516818189,1.0
11.351148597352726,17.98661938442442,9.794631737547569,69.65011987374767,6.496342832057763,28.979668629341372,45.20415414679309,9.767607392794874,11.18640697968171,31.244970202960303,0.0
10.992254717062366,2.428798010103865,21.6945763879045,27.718047356446313,20.83514780950237,29.382551337365985,24.95282537489675,23.432027207673517,11.562578594038307,10.277143858931536,0.0
10.459549241173997,8.697287161335337,14.597423864685979,5.516268200150989,3.7565042152663373,1.57874449763893,6.744524783452839,6.283469363011306,18.18894422509042,63.077109402223236,0.0
13.010899277275156,24.60705881606807,2.790259890248634,1.894113980437978,14.496023468798308,29.48127084544816,40.02556368304635,0.10714763252098895,8.754920534817511,42.51772867063129,0.0
14.770461509629309,36.26089129821343,23.54825360731568,16.65367676345399,4.764633167846752,50.75852250217081,0.3206270322235333,9.774311877029982,5.385467488984739,15.174721893794523,0.0
18.215198440713117,35.10806261291536,33.12197392388857,28.444564228815853,8.352161076545007,27.000745291163923,60.49369745066431,2.0100760051306414,15.046587802636692,40.63175694138663,1.0
20.77976697329818,0.6870171141838026,22.20965795629949,54.26042761543365,6.0269912437121755,43.629719114119005,41.10733953801901,9.537945539352355,16.74812351858429,53.275671172944136,1.0
10.429394903208909,40.485602010973764,39.985588401061975,41.619703673094406,11.575657389610933,22.621565339493902,4.903382103281667,0.8120361549870533,0.40466647911609804,64.94460798926066,0.0
16.917759751397828,36.75400626615458,44.401641722682236,5.926999026463921,7.297036892898772,49.766027223833746,17.81940832622229,11.318446688111171,2.5333961576150603,32.76188607064596,0.0
9.330160362400084,3.6546974419974068,41.11636628597216,23.55763200312862,13.343798026584436,57.18713976379895,33.441935818221324,24.767177240883004,16.476141092569648,58.01368577066543,1.0
12.097461208780265,17.743531777231077,8.219008941173765,13.48793747515482,15.915441207320788,59.01061635437383,7.385719720386239,7.5469674250417595,15.252699495651452,65.05774824312687,0.0
6.7584992198117675,37.885883312483884,33.639180410235966,24.169206737838156,7.8348107343026125,17.91714618785205,34.44612750992814,24.674706361222366,16.21267512297577,78.85392835857846,1.0
10.055461284594212,15.902477391240524,28.788426378991883,9.089322749061642,21.348437368075555,51.163379826089454,53.98404228820088,13.621471096939619,18.964862445073344,47.84243789421739,1.0
10.885078108234863,11.758089649414806,32.22320811085487,59.36860220483947,7.301640959950377,50.65720191094596,55.20883636284191,26.433016497958764,9.716947045999156,24.31937832081119,1.0
22.158905314363597,22.73051464964126,50.03535159063717,69.39238350081023,13.839641901018284,42.34117380682288,5.553734251208483,25.544472668035713,2.0104011280080796,33.220317258050514,1.0
17.717603795282265,29.07956743050707,11.768108791286393,59.29046884945041,22.06632898366563,42.30319628019795,2.275717033152835,24.334108236487566,21.87259061425643,41.119569852331075,1.0
24.032569561790332,8.315740933245074,28.377442198886918,39.10626153950393,15.650567139077335,37.7731443071616,56.48254456412702,2.288286327292541,6.414651067500651,45.322977689663816,1.0
14.785646400402632,13.620479931323622,37.075727276995494,4.816872736570781,15.509992160164288,28.26965580021066,12.552136889834387,36.48642657638268,10.2953076408849,34.8283015669956,0.0
14.888213484669024,26.145835037852972,40.75012732399888,16.786807737229083,11.960808451817321,34.90294274665369,28.49758775812728,22.984534714619862,11.42974108532144,66.26825303651641,1.0
11.776242953154483,8.63965786643103,32.69151209880291,10.39231404430717,16.920365356842947,15.801677777836492,21.779041959487778,11.573018986713963,1.5217966466411799,90.81727974424679,0.0
6.847604420774429,31.401745305675007,27.885753877907753,24.83713874898788,5.291084820926592,29.885533973531153,9.817314133135728,32.519659282181344,12.054747593128711,42.52881093258007,0.0
5.367918746171007,23.9605376020153,1.5757697392732044,30.915579518607956,14.156784477576734,3.041406560925396,17.471819513008974,29.696424249345625,3.2072289109385475,13.176425362792486,0.0
16.712422496013346,27.508320536820698,8.048019369518194,62.58693463321945,23.626441983602092,3.924208634709077,13.755228659688598,27.8708570844813,16.302717388001284,43.19862609080778,0.0
17.321861045914964,18.882339647589113,16.09842902147922,29.46073107419486,15.520548367218783,44.180057488157765,25.836012067401146,32.84366819171421,11.485653798674704,68.41198001503635,1.0
14.669881073946712,17.904945858813225,38.37005922226067,48.5366343423652,2.3531135249157216,23.90661223335488,51.97714053244464,16.022166309606025,17.918081924641555,55.8406263808214,1.0
0.31320736040502756,4.238887469596814,16.58261843316245,46.52792369490422,16.569838313561466,13.31836054080126,35.79377766911055,13.131200459239471,8.011302479244812,99.61940535019356,1.0
9.322866570105392,35.64847750088167,31.11292999607223,57.60973610021473,9.395044816858393,38.23553608837314,43.13346761028191,18.094615873418547,9.695440325322316,7.780332800285862,1.0
18.043006119608997,24.176489715314094,17.7941383382402,23.64864871775296,19.50589906051608,56.44019731941157,13.946222405913309,6.764522219289142,19.402937513332954,77.7861191727849,1.0
10.523996853512953,36.962747328235295,0.7237688628674761,42.020640036630645,23.66520554588849,47.92986472519348,27.855997299635614,8.623655992702329,17.305335396935515,32.197171867146295,0.0
0.45144859812456584,31.767383480247783,23.50249316845651,66.334359872624,19.372943633509042,22.327448681367144,32.035449070078194,8.623539658879807,20.96117115993397,99.44252999339832,1.0
9.560125362762342,32.443698312537336,5.470586328026078,19.95305974025891,21.02795080734801,33.940137325974106,0.26229333138288874,22.380504848584067,12.765840844511525,54.859150477433516,0.0
22.29411685076812,15.751621443043804,22.98824500862421,69.39550528348478,12.801678462072475,31.803855598963843,3.3585487300311456,18.64800500182213,0.21672938957980278,5.52797298459601,0.0
2.5328961393463025,25.86885574705238,6.252215122943563,59.50127094441195,0.10660760060140358,7.703859052249124,49.6216283532431,24.189640714074446,17.144253648805385,45.33565183877861,0.0
7.9860205514107045,21.59272792483314,30.426464790688904,40.988519912172215,5.865300734397676,37.31905483090149,46.46866887005543,14.520146742103941,17.205337494708637,41.913067772603675,1.0
4.636102189059464,1.6712477419705751,14.468822456634593,12.464662588486322,11.670024817417477,49.32631884757572,1.638153478403055,6.417203169593364,19.16045645040072,79.82979025656812,0.0
2.215855153073833,22.477900919339532,44.86825391559217,14.765022208099778,8.185728882028082,5.583989932969692,2.4266942567510297,29.11718720825823,9.858421377396889,36.58009164821614,0.0
5.282987994485213,13.724465416715647,7.42748193086863,60.01330742839099,7.74365212234346,36.04454695250695,14.477242785045014,9.243114876554259,2.8745059531662798,53.84345255423375,0.0
12.598997381861933,5.645815927920031,36.03704282858347,24.873483819274465,2.943978844662551,11.639429855614662,50.08078075129644,15.007904761644072,15.613002167201461,95.60318010584393,1.0
11.991800335693046,12.762669618906077,18.367500149001376,4.666666538684697,14.110306690252377,18.33438100688714,51.91101242109731,28.183946634820924,6.348464859013012,20.543518337617005,0.0
4.974247529065423,21.3089357744587,16.257027669673228,46.660398229467575,3.1246697413491673,16.540892794411572,29.793348660804735,29.966461645235608,8.980076702096113,55.106916244722946,0.0
